Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
fig|93061.5.peg.880,Protein,"Serine protease, DegP/HtrA, do-like (EC 3.4.21.-)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00958,,fig|93061.5.peg.1767,Protein,"hypothetical protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01942,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.906,Protein,"Staphostatin B",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00986,,fig|93061.5.peg.907,Protein,"Staphopain B precursor (EC 3.4.22.-)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00987,,PPI,"association,predicted interaction","experimental interaction detection,gene neighbourhood","experimental,computational","","string","",
fig|93061.5.peg.2064,Protein,"Redox-sensing transcriptional repressor Rex",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02273,,fig|93061.5.peg.2131,Protein,"Serine hydroxymethyltransferase (EC 2.1.2.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02354,glyA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.728,Protein,"tmRNA-binding protein SmpB",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00804,smpB,fig|93061.5.peg.2458,Protein,"Biotin synthase (EC 2.8.1.6)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02714,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1275,Protein,"Aspartokinase (EC 2.7.2.4)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01394,,fig|93061.5.peg.2422,Protein,"Two-component transcriptional response regulator, LuxR family",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02675,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1763,Protein,"Serine protease",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01936,,fig|93061.5.peg.2454,Protein,"Cytolytic pore-forming protein F component => Gamma-hemolysin HlgB",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02710,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1243,Protein,"L-O-lysylphosphatidylglycerol synthase (EC 2.3.2.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01359,,fig|93061.5.peg.2546,Protein,"Uncharacterized MFS-type transporter",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02815,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1641,Protein,"Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01801,,fig|93061.5.peg.2312,Protein,"Urease accessory protein UreF",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02563,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.4,Protein,"DNA recombination and repair protein RecF",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00004,recF,fig|93061.5.peg.377,Protein,"Metal chaperone, involved in Zn homeostasis",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00410,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.792,Protein,"Poly(glycerophosphate chain) D-alanine transfer protein DltD",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00872,,fig|93061.5.peg.1299,Protein,"Putative response regulator ArlR",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01420,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.56,Protein,"hypothetical protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00064,,fig|93061.5.peg.1321,Protein,"Efflux pump transporter of major facilitator superfamily (MFS)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01448,,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.289,Protein,"Glycerol-3-phosphate transporter",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00317,,fig|93061.5.peg.928,Protein,"Phosphoribosylformylglycinamidine synthase, synthetase subunit (EC 6.3.5.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01013,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1166,Protein,"DNA mismatch repair protein MutS",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01272,,fig|93061.5.peg.1786,Protein,"Coproporphyrin ferrochelatase (EC 4.99.1.-)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01961,hemH,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.2082,Protein,"RNA polymerase sigma factor SigB",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02298,,fig|93061.5.peg.2383,Protein,"Membrane protein TcaA associated with Teicoplanin resistance",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02635,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.428,Protein,"LSU ribosomal protein L25p",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00474,,fig|93061.5.peg.476,Protein,"Translation elongation factor Tu",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00530,,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.1054,Protein,"Cell division protein FtsA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01149,,fig|93061.5.peg.2757,Protein,"tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmG",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_03052,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1243,Protein,"L-O-lysylphosphatidylglycerol synthase (EC 2.3.2.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01359,,fig|93061.5.peg.2547,Protein,"Alkaline phosphatase like protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02816,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.94,Protein,"ABC transporter, substrate-binding protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00105,,fig|93061.5.peg.1074,Protein,"Orotate phosphoribosyltransferase (EC 2.4.2.10)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01172,pyrE,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.725,Protein,"Protein-export membrane protein SecG",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00801,secG,fig|93061.5.peg.734,Protein,"Clumping factor ClfA, fibrinogen-binding protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00812,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.2064,Protein,"Redox-sensing transcriptional repressor Rex",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02273,,fig|93061.5.peg.2678,Protein,"Arginine deiminase (EC 3.5.3.6)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02969,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.693,Protein,"Protein translocase subunit SecA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00769,secA,fig|93061.5.peg.1105,Protein,"Signal recognition particle receptor FtsY",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01205,,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.1604,Protein,"hypothetical protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01761,,fig|93061.5.peg.1676,Protein,"Serine protease, DegP/HtrA, do-like (EC 3.4.21.-)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01838,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.780,Protein,"UPF0721 transmembrane protein YunE",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00859,,fig|93061.5.peg.1074,Protein,"Orotate phosphoribosyltransferase (EC 2.4.2.10)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01172,pyrE,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1067,Protein,"Pyrimidine operon regulatory protein PyrR",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01164,,fig|93061.5.peg.2458,Protein,"Biotin synthase (EC 2.8.1.6)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02714,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1442,Protein,"Staphylococcal respiratory response protein SrrB",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01585,,fig|93061.5.peg.2731,Protein,"Lactonase Drp35 (EC 3.1.1.-)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_03023,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.162,Protein,"Uncharacterized M23 peptidase domain protein SAV0212",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00174,,fig|93061.5.peg.2564,Protein,"LPXTG specific sortase A",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02834,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.2110,Protein,"Hydroxyethylthiazole kinase (EC 2.7.1.50)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02329,,fig|93061.5.peg.2389,Protein,"Heme efflux system permease HrtB",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02641,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.289,Protein,"Glycerol-3-phosphate transporter",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00317,,fig|93061.5.peg.2459,Protein,"Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02715,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.600,Protein,"UPF0111 protein YkaA, likely to be a phosphate transport regulator",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00669,,fig|93061.5.peg.910,Protein,"putative membrane protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00991,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.175,Protein,"Pyruvate formate-lyase (EC 2.3.1.54)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00187,,fig|93061.5.peg.2678,Protein,"Arginine deiminase (EC 3.5.3.6)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02969,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1007,Protein,"Recombination inhibitory protein MutS2",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01099,,fig|93061.5.peg.1167,Protein,"DNA mismatch repair protein MutL",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01273,mutL,PPI,"predicted interaction","predictive text mining,interologs mapping,phylogenetic profile","experimental,computational","","string","",
fig|93061.5.peg.114,Protein,"hypothetical protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00122,,fig|93061.5.peg.121,Protein,"UDP-N-acetylglucosamine 2-epimerase (EC 5.1.3.14)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00129,,PPI,"predicted interaction","predictive text mining,gene neighbourhood","experimental,computational","","string","",
fig|93061.5.peg.438,Protein,"Cell division protein FtsH (EC 3.4.24.-)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00486,,fig|93061.5.peg.2247,Protein,"Protein translocase subunit SecY",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02491,secY,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.1321,Protein,"Efflux pump transporter of major facilitator superfamily (MFS)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01448,,fig|93061.5.peg.2298,Protein,"Molybdenum ABC transporter, substrate-binding protein ModA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02549,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.2180,Protein,"Arginase (EC 3.5.3.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02409,,fig|93061.5.peg.2394,Protein,"Malate:quinone oxidoreductase (EC 1.1.5.4)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02647,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.569,Protein,"Manganese ABC transporter, periplasmic-binding protein SitA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00634,,fig|93061.5.peg.920,Protein,"Cytochrome aa3-600 menaquinol oxidase subunit II",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01002,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.475,Protein,"Translation elongation factor G",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00529,,fig|93061.5.peg.1707,Protein,"Leucyl-tRNA synthetase (EC 6.1.1.4)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01875,leuS,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.1630,Protein,"Threonyl-tRNA synthetase (EC 6.1.1.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01788,,fig|93061.5.peg.2448,Protein,"Phosphoglycerate mutase (EC 5.4.2.11)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02703,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.596,Protein,"Two-component response regulator BceR",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00665,,fig|93061.5.peg.1243,Protein,"L-O-lysylphosphatidylglycerol synthase (EC 2.3.2.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01359,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1156,Protein,"RecA protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01262,recA,fig|93061.5.peg.1539,Protein,"DNA polymerase III delta subunit (EC 2.7.7.7)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01690,holA,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.672,Protein,"Ribonucleotide reductase of class Ib (aerobic), beta subunit (EC 1.17.4.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00743,nrdF,fig|93061.5.peg.1008,Protein,"Thioredoxin",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01100,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1054,Protein,"Cell division protein FtsA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01149,,fig|93061.5.peg.1058,Protein,"SepF, FtsZ-interacting protein related to cell division",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01154,,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.1562,Protein,"Transcription elongation factor GreA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01714,greA,fig|93061.5.peg.2758,Protein,"tRNA-5-carboxymethylaminomethyl-2-thiouridine(34) synthesis protein MnmE",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_03053,trmE,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.644,Protein,"Response regulator SaeR (Staphylococcus exoprotein expression protein R)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00715,,fig|93061.5.peg.1512,Protein,"RNA polymerase sigma factor RpoD",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01662,,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.624,Protein,"Transcriptional regulator MgrA (Regulator of autolytic activity)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00694,,fig|93061.5.peg.644,Protein,"Response regulator SaeR (Staphylococcus exoprotein expression protein R)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00715,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.4,Protein,"DNA recombination and repair protein RecF",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00004,recF,fig|93061.5.peg.1145,Protein,"Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01251,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1546,Protein,"Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01697,,fig|93061.5.peg.2110,Protein,"Hydroxyethylthiazole kinase (EC 2.7.1.50)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02329,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1488,Protein,"Shikimate kinase I (EC 2.7.1.71)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01635,,fig|93061.5.peg.2731,Protein,"Lactonase Drp35 (EC 3.1.1.-)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_03023,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.517,Protein,"Phosphate acetyltransferase (EC 2.3.1.8)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00574,eutD,fig|93061.5.peg.1233,Protein,"Aconitate hydratase (EC 4.2.1.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01347,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.475,Protein,"Translation elongation factor G",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00529,,fig|93061.5.peg.1171,Protein,"Aerobic glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01278,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1442,Protein,"Staphylococcal respiratory response protein SrrB",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01585,,fig|93061.5.peg.2109,Protein,"Thiamin-phosphate pyrophosphorylase (EC 2.5.1.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02328,thiE,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1233,Protein,"Aconitate hydratase (EC 4.2.1.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01347,,fig|93061.5.peg.1659,Protein,"Acetate kinase (EC 2.7.2.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01820,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.342,Protein,"Xanthine phosphoribosyltransferase (EC 2.4.2.22)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00372,,fig|93061.5.peg.1681,Protein,"Formate--tetrahydrofolate ligase (EC 6.3.4.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01845,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.133,Protein,"NAD-dependent formate dehydrogenase (EC 1.2.1.2)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00142,,fig|93061.5.peg.134,Protein,"Integral membrane protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00143,,PPI,"predicted interaction","predictive text mining,gene neighbourhood","experimental,computational","","string","",
fig|93061.5.peg.1009,Protein,"Excinuclease ABC subunit C",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01102,uvrC,fig|93061.5.peg.2142,Protein,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02365,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1248,Protein,"Prephenate dehydrogenase (EC 1.3.1.12)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01364,,fig|93061.5.peg.2721,Protein,"Histidinol dehydrogenase (EC 1.1.1.23)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_03013,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1273,Protein,"Uncharacterized S1 RNA binding domain protein YitL",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01391,,fig|93061.5.peg.2415,Protein,"Transcriptional regulator SarZ (Staphylococcal accessory regulator Z)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02669,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.213,Protein,"Antiholin-like protein LrgA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00232,,fig|93061.5.peg.228,Protein,"Glycyl-glycine endopeptidase LytM precursor (EC 3.4.24.75)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00248,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1666,Protein,"Septation ring formation regulator EzrA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01827,,fig|93061.5.peg.2118,Protein,"UDP-N-acetylglucosamine 1-carboxyvinyltransferase (EC 2.5.1.7)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_02337,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.721,Protein,"Triosephosphate isomerase (EC 5.3.1.1)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00797,tpiA,fig|93061.5.peg.1169,Protein,"Glycerol uptake facilitator protein",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01275,,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.1058,Protein,"SepF, FtsZ-interacting protein related to cell division",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01154,,fig|93061.5.peg.1666,Protein,"Septation ring formation regulator EzrA",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01827,,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
fig|93061.5.peg.45,Protein,"Phosphatidylinositol-specific phospholipase C (EC 4.6.1.13)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00051,,fig|93061.5.peg.739,Protein,"Phage-encoded chromosome degrading nuclease YokF",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00818,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.1103,Protein,"Ribonuclease III (EC 3.1.26.3)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01203,rnc,fig|93061.5.peg.1245,Protein,"Peptide methionine sulfoxide reductase regulator MsrR",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01361,,PPI,"predicted interaction","predictive text mining","experimental","","string","",
fig|93061.5.peg.475,Protein,"Translation elongation factor G",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_00529,,fig|93061.5.peg.1062,Protein,"Isoleucyl-tRNA synthetase (EC 6.1.1.5)",Bacteria,93061,93061.5,Staphylococcus aureus subsp. aureus NCTC 8325,SAOUHSC_01159,ileS,PPI,"predicted interaction","predictive text mining,interologs mapping","experimental,computational","","string","",
